site_area_id,site_area,date_time,Day,Month,Year,Chlorophyll-a Concentration (ug/L),Dissolved Oxygen (mg/L),Salinity (PSU),Turbidity,Dissolved Oxygen Saturation Percentage (%),Water Temperature (%),pH Level,Suspended Solids (mg/L),Ammonia (ug/L),Total Nitrogen (ug/L),Total Phosphorus (ug/L)
1911,Corio Beach,11/10/1994,Tuesday,November,1994,0.27,8.28,34.358,,97.405,13.1,,6.3,2.85,168.21,96.97
1911,Corio Beach,9/11/1994,Wednesday,December,1994,0.3,7.86,34.634,,95.273,14.5,,4.7,6.48,241.22,92.89
1911,Corio Beach,7/12/1994,Wednesday,January,1994,0.56,7.91,34.955,,107.14,20.1,,0.75,8.33,219.23,90.19
1911,Corio Beach,04/01/1995,Wednesday,February,1995,0.87,6.97,35.533,,95.325,20.47,,1.4,11.0,237.36,100.47
1911,Corio Beach,01/02/1995,Wednesday,February,1995,0.7,7.02,35.611,,97.674,21.4,,11.05,2.57,238.13,101.09
1911,Corio Beach,28/02/1995,Tuesday,May,1995,0.88,6.94,35.393,,97.111,21.74,,4.05,3.52,187.23,98.28
1911,Corio Beach,23/05/1995,Tuesday,August,1995,0.69,8.42,35.713,,100.48,13.4,,3.65,1.0,194.36,112.4
1911,Corio Beach,14/08/1995,Monday,October,1995,0.67,9.96,34.72,,114.77,12.0,,3.25,6.54,178.57,103.75
1911,Corio Beach,16/10/1995,Monday,December,1995,0.8,8.4,34.667,,100.67,13.9,,3.47,4.46,199.51,100.51
1911,Corio Beach,28/12/1995,Thursday,February,1995,1.44,7.99,34.536,,102.34,17.3,,3.89,2.51,237.87,98.48
1911,Corio Beach,15/02/1996,Thursday,April,1996,0.91,7.37,34.9619,,97.051,18.6,,1.1,5.35,201.65,105.89
1911,Corio Beach,04/04/1996,Thursday,May,1996,3.05,9.02,35.4037,,115.26,16.9,,2.05,3.26,259.7,119.3
1911,Corio Beach,16/05/1996,Thursday,June,1996,1.29,7.88,35.2043,,95.129,14.1,,2.42,4.77,194.59,106.17
1911,Corio Beach,12/06/1996,Wednesday,August,1996,0.91,8.5,35.263,,98.482,12.1,,1.6,2.17,188.17,95.6
1911,Corio Beach,29/08/1996,Thursday,November,1996,0.64,8.96,34.0445,,103.276,12.2,,2.04,2.62,195.6,95.77
1911,Corio Beach,8/11/1996,Friday,December,1996,0.38,8.54,33.9523,,111.539,18.5,,2.85,7.06,207.1,91.75
1911,Corio Beach,5/12/1996,Thursday,January,1996,0.47,7.79,34.1092,,99.317,17.2,,7.65,4.42,186.7,85.31
1911,Corio Beach,23/01/1997,Thursday,February,1997,2.43,7.26,34.8609,,101.149,21.7,,3.15,8.83,231.08,93.64
1911,Corio Beach,19/02/1997,Wednesday,April,1997,1.45,6.82,35.2816,,101.429,25.3,,3.25,4.03,231.31,116.04
1911,Corio Beach,09/04/1997,Wednesday,May,1997,1.0,8.48,2.9391,,86.836,15.7,,6.15,6.54,196.91,108.01
1911,Corio Beach,13/05/1997,Tuesday,July,1997,2.52,8.1,35.5986,,97.47,13.8,,,8.87,180.44,104.9
1911,Corio Beach,02/07/1997,Wednesday,August,1997,0.56,8.29,35.3338,,94.695,11.4,,,14.4,214.55,101.23
1911,Corio Beach,21/08/1997,Thursday,January,1997,0.59,9.16,35.2789,,104.082,11.2,,1.54,7.79,199.12,93.24
1911,Corio Beach,31/01/1998,Saturday,March,1998,0.55,8.69,35.9655,,121.416,21.5,,4.14,0.88,184.47,93.7
1911,Corio Beach,19/03/1998,Thursday,April,1998,0.66,7.5,36.751,,102.898,20.2,,3.24,2.06,189.66,93.65
1911,Corio Beach,16/04/1998,Thursday,May,1998,0.53,7.71,36.8949,,96.686,15.5,,1.94,4.88,174.52,91.98
1911,Corio Beach,18/05/1998,Monday,June,1998,1.33,8.27,36.7028,,102.383,14.9,,3.82,16.04,217.85,96.51
1911,Corio Beach,29/06/1998,Monday,July,1998,1.15,8.74,36.2598,,97.4207,10.0,,2.1,5.43,199.71,104.9
1911,Corio Beach,31/07/1998,Friday,August,1998,1.59,10.56,36.1286,,122.976,12.1,,8.0,11.98,210.88,94.7
1911,Corio Beach,27/08/1998,Thursday,September,1998,1.03,8.7,35.9922,,102.318,12.6,,2.86,6.24,211.92,104.92
1911,Corio Beach,10/09/1998,Thursday,October,1998,0.69,9.04,36.0254,,106.85,12.8,,4.2,4.33,186.72,108.03
1911,Corio Beach,29/10/1998,Thursday,November,1998,0.47,8.29,36.0665,,104.578,16.0,,3.07,4.54,208.37,101.36
1911,Corio Beach,10/11/1998,Tuesday,December,1998,0.45,8.7,36.2254,,113.474,17.7,,4.6,3.43,195.68,100.53
1911,Corio Beach,9/12/1998,Wednesday,January,1998,0.71,7.28,36.4376,,97.424,19.0,,4.67,6.82,209.44,106.66
1911,Corio Beach,31/01/1999,Sunday,February,1999,0.93,7.32,36.79,,104.8,22.6,,5.8,5.72,218.2,106.7
1911,Corio Beach,28/02/1999,Sunday,March,1999,0.53,7.02,36.84,,99.51,22.0,,4.25,8.9,215.5,119.1
1911,Corio Beach,30/03/1999,Tuesday,April,1999,0.78,7.37,36.93,,96.0,17.4,,3.5,5.7,185.6,125.9
1911,Corio Beach,13/04/1999,Tuesday,May,1999,0.79,8.08,37.04,,104.3,16.9,,2.9,10.46,217.0,121.5
1911,Corio Beach,17/05/1999,Monday,June,1999,0.49,9.39,37.07,,112.1,13.0,,2.1,3.3,200.7,112.2
1911,Corio Beach,28/06/1999,Monday,August,1999,0.51,8.33,36.63,,96.47,11.7,,6.7,11.99,208.6,115.0
1911,Corio Beach,31/08/1999,Tuesday,September,1999,0.8246,8.3864,35.9303,,100.462,13.5,,3.6,4.0349,199.499,121.875
1911,Corio Beach,28/09/1999,Tuesday,October,1999,0.3973,8.1633,36.1452,,102.565,15.8,,4.1667,12.9089,232.92,129.447
1911,Corio Beach,13/10/1999,Wednesday,November,1999,1.2435,7.9704,36.0382,,101.659,16.6,,2.0,1.5411,223.583,129.554
1911,Corio Beach,28/11/1999,Sunday,December,1999,0.545,7.9448,36.521,,104.403,18.0,,3.9,7.3953,233.439,119.281
1911,Corio Beach,20/12/1999,Monday,January,1999,1.0313,7.5179,36.9507,,99.8018,18.4,,4.186,6.8672,235.884,120.69
1911,Corio Beach,31/01/2000,Monday,February,2000,0.2243,7.5071,36.9894,,101.563,19.4,,1.8707,7.9927,200.374,105.267
1911,Corio Beach,24/02/2000,Thursday,June,2000,1.1482,7.4904,37.2429,,108.289,23.0,,2.5333,12.9593,211.965,111.687
1911,Corio Beach,30/06/2000,Friday,August,2000,1.6292,9.0587,37.0328,,102.341,10.4,,1.65,9.5464,231.475,112.735
1911,Corio Beach,20/08/2000,Sunday,October,2000,0.7114,9.2615,36.5356,,106.118,11.2,,2.0192,9.5688,187.167,107.017
1911,Corio Beach,31/10/2000,Tuesday,November,2000,0.9105,8.1583,35.4537,,103.688,16.6,,2.4444,11.3487,220.681,121.596
1911,Corio Beach,29/11/2000,Wednesday,March,2000,1.10326,8.3761,35.8995,,118.05,22.0,,3.075,11.2772,228.697,124.848
1911,Corio Beach,16/03/2001,Friday,May,2001,1.3061,7.0897,37.5817,,98.2169,20.5,,3.3,12.6125,255.197,134.836
1911,Corio Beach,23/05/2001,Wednesday,July,2001,1.4274,8.2574,35.8785,,99.6994,13.9,,2.4065,18.1395,243.457,114.233
1911,Corio Beach,03/07/2001,Tuesday,July,2001,0.7558,8.1415,35.6862,,94.7806,12.2,,4.9294,17.7227,221.995,111.12
1911,Corio Beach,20/07/2001,Friday,August,2001,1.8854,8.4314,35.6384,,98.126,12.2,,3.3171,10.3535,229.053,112.607
1911,Corio Beach,15/08/2001,Wednesday,September,2001,0.7085,8.4847,35.7326,,98.3885,12.0,,1.5099,11.0697,193.751,110.354
1911,Corio Beach,06/09/2001,Thursday,October,2001,0.4178,8.921,35.5617,,104.869,12.7,,3.5417,12.3148,171.053,103.084
1911,Corio Beach,16/10/2001,Tuesday,November,2001,1.4041,8.0043,35.7253,,99.122,15.2,,2.58,8.5625,199.102,105.035
1911,Corio Beach,28/11/2001,Wednesday,February,2001,0.7455,8.7508,35.8684,,113.892,17.7,,2.6053,7.0435,189.906,90.7498
1911,Corio Beach,12/02/2002,Tuesday,April,2002,1.4663,8.3699,36.5712,,112.116,19.0,,4.4444,10.3394,156.908,101.992
1911,Corio Beach,23/04/2002,Tuesday,May,2002,3.0635,7.4315,37.0264,,97.5831,17.8,,4.78,7.2397,204.83,101.953
1911,Corio Beach,07/05/2002,Tuesday,August,2002,1.0409,7.3622,37.144,,95.268,17.0,,3.975,8.4165,212.915,113.846
1911,Corio Beach,02/08/2002,Friday,November,2002,0.3649,8.5798,36.6748,,97.1317,10.6,,2.2087,10.0242,188.101,104.315
1911,Corio Beach,28/11/2002,Thursday,February,2002,1.2326,7.2736,37.0248,,96.4188,18.3,,4.1667,-0.0846,181.52,87.8696
1911,Corio Beach,04/02/2003,Tuesday,March,2003,0.4298,7.2819,37.8587,,103.252,21.7,,1.7167,7.3538,184.716,96.0689
1911,Corio Beach,12/03/2003,Wednesday,March,2003,0.3381,7.1897,38.0328,,98.7784,19.9,,4.2593,8.7212,180.861,96.8587
1911,Corio Beach,27/03/2003,Thursday,May,2003,0.4621,7.2892,38.1222,,98.5455,19.0,,3.1,8.1433,180.7,104.09
1911,Corio Beach,15/05/2003,Thursday,May,2003,0.4385,7.776,37.8724,,98.1492,15.5,,1.8,10.2622,197.255,119.134
1911,Corio Beach,29/05/2003,Thursday,June,2003,0.316,8.2402,37.8459,,100.093,13.6,,3.5238,13.3165,156.059,103.548
1911,Corio Beach,25/06/2003,Wednesday,September,2003,0.1715,8.5611,37.8515,,98.4869,11.0,,1.7143,9.2536,205.182,110.098
1911,Corio Beach,08/09/2003,Monday,December,2003,0.3057,8.7528,35.4389,,99.8135,11.3,,2.2449,6.6637,168.199,107.745
1911,Corio Beach,3/12/2003,Wednesday,January,2003,0.6412,7.3909,37.0231,,101.868,20.4,,2.5,2.2242,167.655,95.016
1911,Corio Beach,13/01/2004,Tuesday,February,2004,0.6027,7.3046,37.7239,,100.727,20.2,,4.4762,-1.7312,200.953,125.707
1911,Corio Beach,04/02/2004,Wednesday,April,2004,1.2485,6.8242,37.8184,,93.8112,20.0,,6.2857,-2.0952,199.478,123.199
1911,Corio Beach,21/04/2004,Wednesday,July,2004,0.369,7.2863,38.4435,,93.5656,16.2,,1.2381,6.1602,210.018,128.216
1911,Corio Beach,29/07/2004,Thursday,August,2004,0.2971,8.5953,37.4201,,96.501,10.0,,3.8571,5.0621,173.664,105.716
1911,Corio Beach,17/08/2004,Tuesday,August,2004,0.2938,8.9304,37.1626,,100.537,10.2,,3.0,3.7284,161.881,101.38
1911,Corio Beach,17/08/2004,Tuesday,September,2004,0.6704,8.8982,37.8347,,102.354,11.0,,1.7,2.6707,137.686,63.5659
1911,Corio Beach,30/09/2004,Thursday,April,2004,0.6452,8.1917,36.747,,100.858,14.6,,7.4333,5.6693,187.209,94.1178
1911,Corio Beach,27/04/2005,Wednesday,May,2005,1.2961,7.1959,36.7454,,92.8923,17.0,,4.381,8.406,221.918,105.608
1911,Corio Beach,13/05/2005,Friday,August,2005,1.563,7.6804,36.8599,,95.1999,14.9,,5.7,6.5847,209.73,99.104
1911,Corio Beach,24/08/2005,Wednesday,October,2005,0.5183,8.5229,37.2474,,98.723,11.5,,4.2,3.9644,171.816,87.227
1911,Corio Beach,18/10/2005,Tuesday,November,2005,0.5316,8.3127,36.0885,,104.818,16.0,,5.3,6.3045,222.964,90.2621
1911,Corio Beach,16/11/2005,Wednesday,February,2005,0.7216,7.5103,36.343,,99.9022,18.7,,4.0,4.5763,211.712,93.3746
1911,Corio Beach,01/02/2006,Wednesday,May,2006,1.865,6.6846,37.2458,,94.2768,21.6,,7.0,6.3987,228.34,91.2028
1911,Corio Beach,12/05/2007,Saturday,July,2007,0.7189,7.6723,38.3955,,100.033,17.0,,1.9,5.352,183.42,91.528
1911,Corio Beach,11/07/2007,Wednesday,August,2007,0.53,9.02,37.4555,,,,,3.4,3.83,,95.0
1911,Corio Beach,23/08/2007,Thursday,November,2007,0.3057,8.65,37.2151,,,,,1.2,5.86,,81.0
1911,Corio Beach,9/11/2007,Friday,December,2007,0.66553,7.516985908,37.37944,,98.0,,,6.0,8.493,168.28545,74.698481
1911,Corio Beach,13/12/2007,Thursday,January,2007,0.98,8.21,37.5861,,90.0,21.3,,7.5,1.17,189.0,93.0
1911,Corio Beach,23/01/2008,Wednesday,February,2008,0.9608,7.5924,38.3072,,107.167,21.3,,2.5,1.513,195.519,101.52
1911,Corio Beach,27/02/2008,Wednesday,March,2008,1.0723,7.615,38.4049,,104.083,19.5,,3.6,1.8615,204.389,105.995
1911,Corio Beach,19/03/2008,Wednesday,April,2008,1.8435,7.025,38.4923,,98.0222,20.6,,4.7,4.9206,212.573,100.552
1911,Corio Beach,16/04/2008,Wednesday,May,2008,1.3595,7.5429,38.6414,,96.55,16.2,,2.4725,5.3712,190.52,92.6406
1911,Corio Beach,13/05/2008,Tuesday,June,2008,0.4976,7.7998,38.5336,,96.46,14.2,,1.8605,6.2799,197.746,96.1154
1911,Corio Beach,18/06/2008,Wednesday,July,2008,1.1852,8.2645,38.1557,,97.7089,12.2,,4.1905,6.0857,184.616,88.0322
1911,Corio Beach,17/07/2008,Thursday,August,2008,0.6436,8.5695,37.8914,,97.0,9.7,,5.9,1.1427,154.397,92.1667
1911,Corio Beach,12/08/2008,Tuesday,September,2008,0.2291,8.5992,37.6113,,96.2405,9.8,,4.5584,8.4058,152.899,87.3199
1911,Corio Beach,16/09/2008,Tuesday,October,2008,1.0286,7.9171,37.5257,,92.061,11.6,,3.8235,6.4517,187.496,82.2254
1911,Corio Beach,14/10/2008,Tuesday,November,2008,0.462,8.1133,37.7278,,102.519,15.6,,1.6425,5.1485,224.786,85.9232
1911,Corio Beach,12/11/2008,Wednesday,December,2008,0.3649,7.9285,37.8446,,105.1,18.2,,0.7442,6.4916,166.1,74.0028
1911,Corio Beach,9/12/2008,Tuesday,January,2008,0.4365,7.3028,37.9734,,96.0,17.5,,1.028,7.6241,180.821,70.0634
1911,Corio Beach,13/01/2009,Tuesday,February,2009,0.6958,7.1966,37.8894,,100.061,20.6,,1.1982,5.3038,199.069,71.1505
1911,Corio Beach,11/02/2009,Wednesday,March,2009,2.2289,6.6849,38.534,,94.6525,21.4,,4.2157,7.5688,225.279,82.2625
1911,Corio Beach,11/03/2009,Wednesday,April,2009,1.3139,7.0341,38.7159,,95.0777,18.8,,1.8905,7.7187,238.223,83.9906
1911,Corio Beach,16/04/2009,Thursday,May,2009,2.5431,7.1206,38.7353,,92.0,16.8,,3.4579,3.3224,205.999,80.8162
1911,Corio Beach,13/05/2009,Wednesday,June,2009,1.6341,7.7823,38.4833,,97.0,14.4,,1.6216,5.0092,183.273,85.3998
1911,Corio Beach,10/06/2009,Wednesday,July,2009,0.9034,7.8928,38.0278,,92.0,11.4,,1.2935,7.8159,175.517,73.817
1911,Corio Beach,08/07/2009,Wednesday,August,2009,0.6404,8.3708,37.8496,,95.01,10.1,,0.8654,5.2748,146.073,66.8023
1911,Corio Beach,05/08/2009,Wednesday,September,2009,0.7808,8.4239,37.6232,,97.0,10.8,,0.6481,6.2241,198.893,71.7544
1911,Corio Beach,16/09/2009,Wednesday,October,2009,0.7366,8.6942,37.5533,,104.12,13.2,,0.4831,5.2972,177.327,73.9099
1911,Corio Beach,21/10/2009,Wednesday,November,2009,0.6348,8.1333,37.4206,,101.27,14.9,,1.2683,3.9146,169.95,66.4152
1911,Corio Beach,12/11/2009,Thursday,December,2009,0.837,7.7866,37.5145,,110.22,21.7,,1.4423,6.9813,159.812,58.8933
1911,Corio Beach,9/12/2009,Wednesday,January,2009,0.9831,6.7615,37.4053,,91.42,19.2,,0.6731,5.3901,214.72,75.0248
1911,Corio Beach,15/01/2010,Friday,February,2010,1.1499,8.0121,38.0258,,115.74,22.9,,0.7692,3.0899,235.204,92.7521
1911,Corio Beach,11/02/2010,Thursday,March,2010,3.4968,7.1311,38.02,,105.88,24.1,,0.9662,7.2246,291.458,91.2376
1911,Corio Beach,15/03/2010,Monday,April,2010,2.2735,8.4576,38.2595,,118.34,20.6,,1.7561,7.3592,230.508,84.099
1911,Corio Beach,16/04/2010,Friday,May,2010,1.0791,7.2326,38.2942,,95.06,17.2,,2.5079,4.6834,234.066,99.7699
1911,Corio Beach,17/05/2010,Monday,June,2010,3.4723,8.0046,38.132,,98.6,13.9,,2.2115,8.9101,240.172,85.9882
1911,Corio Beach,22/06/2010,Tuesday,July,2010,1.2017,8.5372,37.6582,,99.77,11.6,,1.0526,4.8248,177.558,66.2139
1911,Corio Beach,16/07/2010,Friday,August,2010,0.8474,9.2949,37.4428,,105.69,10.3,,1.4634,6.6803,180.345,67.3907
1911,Corio Beach,17/08/2010,Tuesday,September,2010,0.8916,8.5311,37.0411,,96.53,10.2,,0.7692,7.7027,160.272,63.7827
1911,Corio Beach,23/09/2010,Thursday,October,2010,0.518,8.2597,36.6884,,97.46,12.3,,0.7882,7.2483,156.977,62.1258
1911,Corio Beach,14/10/2010,Thursday,November,2010,1.172,7.5988,36.4634,,96.19,15.8,,1.1483,6.1668,178.8,64.5725
1911,Corio Beach,20/11/2010,Saturday,December,2010,0.6112,8.1182,36.4436,,107.71,18.4,,0.9615,5.195,186.302,63.3956
1911,Corio Beach,22/12/2010,Wednesday,January,2010,4.0713,8.2162,35.2314,,108.9,18.7,,2.7317,10.4792,208.253,99.0072
1911,Corio Beach,20/01/2011,Thursday,February,2011,2.4547,7.9346,34.7869,,111.02,22.7,,0.8696,3.5058,242.468,92.0583
1911,Corio Beach,17/02/2011,Thursday,March,2011,0.9815,7.1247,34.9136,,101.81,22.9,,0.6763,7.2776,234.717,93.5836
1911,Corio Beach,18/03/2011,Friday,April,2011,2.3931,6.5539,35.404,,86.68,18.4,,1.9324,5.8059,218.401,91.1447
1911,Corio Beach,15/04/2011,Friday,May,2011,1.0921,7.644,35.478,,97.81,16.8,,0.6897,6.7405,197.487,84.9662
1911,Corio Beach,26/05/2011,Thursday,June,2011,1.0891,7.9771,35.3347,,93.29,12.2,,1.6425,8.8595,186.092,80.5994
1911,Corio Beach,24/06/2011,Friday,July,2011,1.2667,8.54,35.2046,,97.22,11.0,,0.6829,7.1714,194.107,75.5513
1911,Corio Beach,28/07/2011,Thursday,August,2011,1.479,8.8551,34.9976,,98.98,10.3,,0.8824,6.5729,182.84,72.6247
1911,Corio Beach,24/08/2011,Wednesday,September,2011,0.7763,8.9078,34.8452,,105.06,12.9,,1.256,7.2006,183.265,71.4478
1911,Corio Beach,21/09/2011,Wednesday,October,2011,0.9273,7.9823,34.9295,,95.56,13.5,,0.9901,5.5869,186.611,72.8569
1911,Corio Beach,26/10/2011,Wednesday,November,2011,1.0038,7.9343,34.9499,,100.4,16.8,,1.6505,5.707,197.931,76.2636
1911,Corio Beach,22/11/2011,Tuesday,December,2011,1.4953,7.2695,34.9882,,97.56,19.5,,3.2512,7.2422,227.231,79.9258
1911,Corio Beach,15/12/2011,Thursday,January,2011,1.0311,7.3097,34.7087,,97.64,19.2,,2.451,6.1887,195.365,76.1088
1911,Corio Beach,19/01/2012,Thursday,February,2012,0.7883,6.6174,35.178,,92.39,21.6,,1.3592,8.7171,226.522,91.7641
1911,Corio Beach,20/02/2012,Monday,March,2012,1.1143,6.8027,35.6615,,96.06,22.0,,2.233,4.9451,224.557,93.6223
1911,Corio Beach,29/03/2012,Thursday,April,2012,0.7969,7.2737,35.9115,,96.73,19.6,,1.2621,7.1697,207.108,94.443
1911,Corio Beach,20/04/2012,Friday,June,2012,1.303,7.6352,36.0066,,100.58,18.2,,0.7767,6.678,217.651,94.5669
1911,Corio Beach,07/06/2012,Thursday,July,2012,0.9271,8.4636,34.8705,,97.96,12.3,,1.4706,7.3184,204.113,83.0615
1911,Corio Beach,24/07/2012,Tuesday,August,2012,0.6586,8.7304,34.6307,,98.98,12.4,,0.0966,7.0367,184.817,76.5346
1911,Corio Beach,23/08/2012,Thursday,October,2012,0.6081,8.3184,34.3009,,93.9218,12.1,,0.6441,5.6987,185.123,73.8635
1911,Corio Beach,3/10/2012,Wednesday,October,2012,0.4518,8.9399,34.4663,,110.4277,14.1,,0.4854,7.2064,192.567,68.4747
1911,Corio Beach,30/10/2012,Tuesday,November,2012,0.4384,8.4736,34.7191,,109.439,18.1,,0.4854,4.6544,183.872,62.8226
1911,Corio Beach,26/11/2012,Monday,December,2012,0.9405,7.1658,35.1049,,95.47577,19.4,,1.7647,5.2752,186.73,64.4795
1911,Corio Beach,20/12/2012,Thursday,January,2012,2.7164,6.744,35.3033,,91.644,20.3,,3.8,4.8937,220.435,88.9892
1911,Corio Beach,30/01/2013,Wednesday,March,2013,1.5664,7.6779,36.2473,,107.9039,21.7,,3.0244,7.3098,212.426,87.4593
1911,Corio Beach,06/03/2013,Wednesday,March,2013,1.9738,7.0344,36.4287,,100.9429,23.1,,1.5534,6.7191,217.016,98.02
1911,Corio Beach,26/03/2013,Tuesday,May,2013,4.9798,7.2213,36.7147,,98.09581,19.9,,1.9417,2.9923,221.163,104.214
1911,Corio Beach,02/05/2013,Thursday,July,2013,1.4403,7.414,36.8574,,92.9059,15.6,,2.1256,5.9614,182.902,93.6068
1911,Corio Beach,30/07/2013,Tuesday,September,2013,0.7439,8.4388,35.5164,,96.47674,11.2,,0.8696,8.1241,209.319,83.3867
1911,Corio Beach,29/09/2013,Sunday,October,2013,1.2681,7.5202,35.6092,,91.82026,14.5,,1.9417,8.1974,201.783,84.3158
1911,Corio Beach,30/10/2013,Wednesday,January,2013,0.7115,8.0359,35.7675,,100.0125,15.3,,1.9324,8.0141,213.425,77.425
1911,Corio Beach,15/01/2014,Wednesday,February,2014,0.9,7.23,36.3681,,104.2539,24.1,,0.710088,11.0,170.0,80.0
1911,Corio Beach,25/02/2014,Tuesday,March,2014,1.3,7.085714286,36.9235,,98.28289,21.5,,1.808544,2.0,210.0,90.0
1911,Corio Beach,14/03/2014,Friday,April,2014,0.3,6.8,37.0178,,93.86187,21.2,,1.242139,1.0,210.0,100.0
1911,Corio Beach,14/04/2014,Monday,May,2014,1.7,7.7,36.8,,102.42,19.0,,0.681214,8.0,170.0,80.0
1911,Corio Beach,13/05/2014,Tuesday,June,2014,0.4,7.94,36.8857,,96.48128,13.7,,0.972506,8.0,190.0,90.0
1911,Corio Beach,17/06/2014,Tuesday,July,2014,1.3,8.03,36.566,,95.6878,12.8,,2.564791,3.0,250.0,90.0
1911,Corio Beach,21/07/2014,Monday,July,2014,0.7,8.7,36.3186,,97.00564,10.0,,2.7,5.0,1500.0,90.0
1911,Corio Beach,21/07/2014,Monday,August,2014,,9.29609,36.3292,1.627607,103.5972,,,,,,
1911,Corio Beach,19/08/2014,Tuesday,August,2014,0.3,8.257142857,36.1925,,93.85905,10.7,,2.2,4.0,160.0,100.0
1911,Corio Beach,19/08/2014,Tuesday,September,2014,,8.97231,36.1976,1.294995,101.8066,,,,,,
1911,Corio Beach,15/09/2014,Monday,September,2014,0.7,8.128571429,36.201,,98.72547,13.9,,2.9,1.0,220.0,80.0
1911,Corio Beach,15/09/2014,Monday,October,2014,,8.75301,36.2127,1.720234,106.1803,,,,,,
1911,Corio Beach,24/10/2014,Friday,October,2014,0.3,7.94,36.47,,104.4,17.9,,4.7,3.0,170.0,70.0
1911,Corio Beach,24/10/2014,Friday,November,2014,,8.46302,36.4694,1.699336,111.1803,,,,,,
1911,Corio Beach,29/11/2014,Saturday,November,2014,0.8,7.26,36.68,,97.63,19.3,,5.0,1.0,220.0,80.0
1911,Corio Beach,29/11/2014,Saturday,December,2014,,7.6797,36.6439,2.990965,103.6071,,,,,,
1911,Corio Beach,17/12/2014,Wednesday,December,2014,0.7,6.985714286,36.704,,95.11425,19.8,,3.7,4.0,210.0,90.0
1911,Corio Beach,17/12/2014,Wednesday,March,2014,,,36.7093,2.17926,,,,,,,
1911,Corio Beach,01/03/2015,Sunday,March,2015,0.5,,,,,21.2,,1.7,,220.0,90.0
1911,Corio Beach,01/03/2015,Sunday,March,2015,,,37.1669,1.425751,,,,,,,
1911,Corio Beach,30/03/2015,Monday,March,2015,0.05,7.6286,37.61,,99.6425,17.3,,1.0,3.0,200.0,90.0
1911,Corio Beach,30/03/2015,Monday,April,2015,,8.1602,37.6059,1.057233,106.4939,,,,,,
1911,Corio Beach,29/04/2015,Wednesday,April,2015,0.8,,,,,14.8,,1.0,5.0,150.0,80.0
1911,Corio Beach,29/04/2015,Wednesday,May,2015,,8.01874,37.518,1.118133,99.88021,,,,,,
1911,Corio Beach,26/05/2015,Tuesday,May,2015,0.3,,,,,12.4,,0.3,8.0,180.0,90.0
1911,Corio Beach,26/05/2015,Tuesday,June,2015,,8.82554,37.2269,1.110709,104.3824,,,,,,
1911,Corio Beach,26/06/2015,Friday,June,2015,0.3,,,,,11.2,,1.7,5.0,180.0,90.0
1911,Corio Beach,26/06/2015,Friday,July,2015,,8.79725,37.0787,1.028243,101.4196,,,,,,
1911,Corio Beach,23/07/2015,Thursday,July,2015,0.02,,,,,10.1,,2.9,5.0,230.0,70.0
1911,Corio Beach,23/07/2015,Thursday,August,2015,,8.90526,36.9059,1.069517,101.7207,,,,,,
1911,Corio Beach,19/08/2015,Wednesday,August,2015,0.2,,,,,10.1,,1.8,6.0,230.0,70.0
1911,Corio Beach,19/08/2015,Wednesday,October,2015,,9.19575,36.9024,1.081632,103.551,,,,,,
1911,Corio Beach,29/10/2015,Thursday,October,2015,0.8,7.457142857,37.1215,,97.83942,17.9,,1.3,5.0,200.0,60.0
1911,Corio Beach,29/10/2015,Thursday,November,2015,,7.83727,37.1511,1.220756,102.8523,,,,,,
1911,Corio Beach,24/11/2015,Tuesday,November,2015,0.3,,,,,19.3,,2.1,3.0,290.0,80.0
1911,Corio Beach,24/11/2015,Tuesday,December,2015,,7.45057,37.4475,4.35067,104.0527,,,,,,
1911,Corio Beach,23/12/2015,Wednesday,December,2015,0.8,,,,,21.5,,1.4,9.0,240.0,70.0
1911,Corio Beach,23/12/2015,Wednesday,January,2015,,6.83835,37.6039,6.443135,96.4195,,,,,,
1911,Corio Beach,19/01/2016,Tuesday,January,2016,0.5,,,,,,,1.0,13.0,270.0,80.0
1911,Corio Beach,19/01/2016,Tuesday,February,2016,,6.80049,37.9513,1.37216,98.42868,,,,,,
1911,Corio Beach,09/02/2016,Tuesday,February,2016,0.5,,,,,22.6,,2.0,13.0,270.0,90.0
1911,Corio Beach,09/02/2016,Tuesday,March,2016,,7.27391,37.8259,0.755157,105.0861,,,,,,
1911,Corio Beach,10/03/2016,Thursday,March,2016,1.8,,,,,22.1,,3.2,15.0,280.0,100.0
1911,Corio Beach,10/03/2016,Thursday,April,2016,,6.65128,38.2187,2.598714,95.24073,,,,,,
1911,Corio Beach,22/04/2016,Friday,April,2016,0.8,,,,,18.0,,5.0,14.0,310.0,90.0
1911,Corio Beach,22/04/2016,Friday,May,2016,,7.99606,38.2179,0.705143,105.5188,,,,,,
1911,Corio Beach,12/05/2016,Thursday,May,2016,0.3,,,,,15.45,,4.8,22.0,320.0,100.0
1911,Corio Beach,12/05/2016,Thursday,June,2016,,7.9772,38.0464,2.946263,99.64372,,,,,,
1911,Corio Beach,16/06/2016,Thursday,June,2016,0.5,,,,,12.2,,4.5,5.0,280.0,90.0
1911,Corio Beach,16/06/2016,Thursday,July,2016,,9.11576,37.7581,0.400625,106.1431,,,,,,
1911,Corio Beach,15/07/2016,Friday,July,2016,0.3,,,,,10.77,,1.4,4.0,400.0,90.0
1911,Corio Beach,15/07/2016,Friday,August,2016,,8.97799,37.1563,0.547158,100.6989,,,,,,
